id,event_id,episode_id,sid,task_id,task_instruction,object_label,window,reference_ready,setting,image,prompt_text_sha256
habit_test_00132,000167_02,000167,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00132.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00133,000168_01,000168,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00133.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00134,000168_01,000168,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00134.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00135,000168_02,000168,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00135.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00136,000168_02,000168,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00136.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00137,000169_01,000169,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00137.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00138,000169_01,000169,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00138.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00139,000169_02,000169,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00139.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00140,000169_02,000169,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00140.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00141,000170_01,000170,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00141.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00142,000170_01,000170,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00142.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00143,000170_02,000170,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00143.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00144,000170_02,000170,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00144.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00145,000171_01,000171,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00145.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00146,000171_01,000171,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00146.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00147,000171_02,000171,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00147.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00148,000171_02,000171,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00148.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00149,000172_01,000172,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00149.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00150,000172_01,000172,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00150.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00151,000172_02,000172,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00151.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00152,000172_02,000172,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00152.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00153,000173_01,000173,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00153.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00154,000173_01,000173,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00154.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00155,000173_02,000173,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00155.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00156,000173_02,000173,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00156.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00157,000174_01,000174,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00157.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00158,000174_01,000174,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00158.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00159,000174_02,000174,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00159.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00160,000174_02,000174,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00160.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00161,000175_01,000175,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00161.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00162,000175_01,000175,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00162.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00163,000175_02,000175,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00163.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00164,000175_02,000175,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00164.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00165,000176_01,000176,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00165.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00166,000176_01,000176,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00166.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00167,000176_02,000176,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00167.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00168,000176_02,000176,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00168.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00169,000178_01,000178,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00169.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00170,000178_01,000178,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00170.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00171,000178_02,000178,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00171.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00172,000178_02,000178,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00172.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00173,000179_01,000179,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00173.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00174,000179_01,000179,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00174.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00175,000179_02,000179,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00175.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00176,000179_02,000179,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00176.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00177,000180_01,000180,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00177.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00178,000180_01,000180,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00178.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00179,000180_02,000180,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00179.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00180,000180_02,000180,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00180.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00181,000181_01,000181,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00181.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00182,000181_01,000181,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00182.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00183,000181_02,000181,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00183.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00184,000181_02,000181,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00184.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00185,000182_01,000182,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00185.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00186,000182_01,000182,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00186.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00187,000182_02,000182,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00187.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00188,000182_02,000182,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00188.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00189,000183_01,000183,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00189.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00190,000183_01,000183,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00190.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00191,000183_02,000183,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00191.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00192,000183_02,000183,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00192.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00193,000185_01,000185,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00193.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00194,000185_01,000185,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00194.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00195,000185_02,000185,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00195.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00196,000185_02,000185,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00196.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00197,000186_01,000186,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00197.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00198,000186_01,000186,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00198.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00199,000186_02,000186,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00199.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00200,000186_02,000186,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00200.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00201,000187_01,000187,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00201.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00202,000187_01,000187,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00202.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00203,000187_02,000187,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00203.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00204,000187_02,000187,S7025,task_03,Release the Organizing box you were holding.,Organizing box,ready,1,all_five,images/test_image_00204.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
habit_test_00205,000188_01,000188,S7025,task_03,Release the Organizing box you were holding.,Organizing box,early,0,all_five,images/test_image_00205.jpg,208ce7277c66155db7a367ab0d989a18b7df68cba97890474eadec1a33ef30a9
